Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"N6833520F0678","FA830720G0044","0","0","DO Delivery Order","$1,740,129.65","Aug 25, 2020","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAIR WARFARE CTR AIRCRAFT DIV","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"N6833520F0678","FA830720G0044","P00005","0","DO Delivery Order","$337,712.83","Nov 19, 2021","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00001","0","DO Delivery Order","-$1,016,147.00","Aug 26, 2020","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00006","0","DO Delivery Order","$1,786,543.80","Apr 26, 2021","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"N0001922F1209","FA830720G0044","0","0","DO Delivery Order","$800,000.00","Jan 5, 2022","Nov 2, 2021","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00005","0","DO Delivery Order","$0.00","Mar 8, 2021","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00009","0","DO Delivery Order","-$97,600.84","Sep 27, 2021","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"N6833520F0678","FA830720G0044","P00003","0","DO Delivery Order","$582,826.96","Jun 21, 2021","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"N6833520F0678","FA830720G0044","P00004","0","DO Delivery Order","$435,758.49","Sep 1, 2021","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"FA820422F0001","FA830720G0044","P00003","0","DO Delivery Order","$1,152,940.00","Feb 24, 2022","Sep 13, 2021","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","DH01","IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00004","0","DO Delivery Order","$377,220.56","Feb 4, 2021","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00007","0","DO Delivery Order","$0.00","May 17, 2021","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"N0001922F1209","FA830720G0044","P00001","0","DO Delivery Order","$974,764.80","Mar 9, 2022","Nov 2, 2021","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"FA820422F0001","FA830720G0044","P00001","0","DO Delivery Order","$1,350,217.25","Nov 8, 2021","Sep 13, 2021","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","DH01","IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
"FA820422F0001","FA830720G0044","P00004","0","DO Delivery Order","$3,628,578.15","Apr 27, 2022","Sep 13, 2021","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","DH01","IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  LLC","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","0","0","DO Delivery Order","$3,740,705.72","Apr 28, 2020","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA SOLUTIONS  LLC","NOVETTA, INC.","1DGQ8",
"FA830720F0080","FA830720G0044","P00003","0","DO Delivery Order","$638,926.44","Nov 9, 2020","Mar 18, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MCLEAN","VA","221023354","NONE","NONE OF THE ABOVE","S71BLA1TM5A6","LREDNC94F876","NOVETTA  INC.","NOVETTA, INC.","1DGQ8",
