Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"FA873021F0166","FA830721G0020","P00003","0","DO Delivery Order","$0.00","Nov 17, 2021","Jul 14, 2021","5700","DEPT OF THE AIR FORCE","FA8730 DIGITAL DIRECTORATE AFLCMC H","P","7J20","IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA873022F0004","FA830721G0020","0","0","DO Delivery Order","$2,346,059.00","Jan 7, 2022","Aug 13, 2021","5700","DEPT OF THE AIR FORCE","FA8730 DIGITAL DIRECTORATE AFLCMC H","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA251821F0020","FA830721G0020","P00003","0","DO Delivery Order","$110,000.00","Dec 10, 2021","May 12, 2021","5700","DEPT OF THE AIR FORCE","FA2518  USSF SPOC SAM-D CONTRACTING","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA830721F0073","FA830721G0020","P00001","0","DO Delivery Order","$0.00","Sep 9, 2021","Jun 29, 2021","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA873021F0166","FA830721G0020","P00005","0","DO Delivery Order","$1,165,012.90","Apr 8, 2022","Jul 14, 2021","5700","DEPT OF THE AIR FORCE","FA8730 DIGITAL DIRECTORATE AFLCMC H","P","7J20","IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA251821F0020","FA830721G0020","P00004","0","DO Delivery Order","$747,205.00","Jan 28, 2022","May 12, 2021","5700","DEPT OF THE AIR FORCE","FA2518  USSF SPOC SAM-D CONTRACTING","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA251821F0020","FA830721G0020","P00005","0","DO Delivery Order","$0.00","Mar 22, 2022","May 12, 2021","5700","DEPT OF THE AIR FORCE","FA2518  USSF SPOC SAM-D CONTRACTING","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA830721F0073","FA830721G0020","0","0","DO Delivery Order","$414,576.00","Aug 30, 2021","Jun 29, 2021","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA830721F0073","FA830721G0020","P00003","0","DO Delivery Order","$386,000.00","Dec 10, 2021","Jun 29, 2021","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
"FA873021F0166","FA830721G0020","P00001","0","DO Delivery Order","$2,126,000.00","Aug 30, 2021","Jul 14, 2021","5700","DEPT OF THE AIR FORCE","FA8730 DIGITAL DIRECTORATE AFLCMC H","P","7J20","IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","RESTON","VA","201903336","NONE","NONE OF THE ABOVE","M9ALV9LKVDC3","M9ALV9LKVDC3","THOUGHT OBJECT LLC","RAFT LLC","7GZL2",
